site,year,month,day,tx,tn,p,rad,vp,rhx,rhn
indiana,1982,6,11,23.513,10.836,0.0,26.61,1.284,98.88544861906779,44.30948279126328
indiana,1982,6,12,22.765,15.596,0.0,22.05,1.519,85.72751130618363,54.84245964253846
indiana,1982,6,13,21.973,14.613,0.0,29.42,1.495,89.88057404510589,56.63772936151398
indiana,1982,6,14,25.015,11.77,0.0,29.71,1.213,87.80733169146438,38.2576324157599
indiana,1982,6,15,26.684,18.129,10.0201666355133,17.09,1.596,76.70164036444196,45.60294319929705
indiana,1982,6,16,20.909,13.52,12.5180125236461,15.41,1.836,100.0,74.23767256917503
indiana,1982,6,17,22.582,6.334,0.0,29.66,1.323,100.0,48.29899682715893
indiana,1982,6,18,24.361,13.769,0.0,19.56,1.513,96.07581892199326,49.61977811238365
indiana,1982,6,19,21.304,14.646,12.9408240318298,18.35,1.637,98.20823875452493,64.60585672570474
indiana,1982,6,20,24.08,14.059,4.92346286773682,25.34,1.346,83.87673486558538,44.892470744145136
indiana,1982,6,21,21.69,12.237,0.0,24.09,1.439,100.0,55.46595038490237
indiana,1982,6,22,21.565,15.288,0.0,23.44,1.437,82.71815769188032,55.813701830142
indiana,1982,6,23,21.157,9.56,0.0,23.95,1.215,100.0,48.38535316888123
indiana,1982,6,24,24.249,10.406,0.0,28.01,1.233,97.71962548384847,40.709118390142926
indiana,1982,6,25,26.711,13.676,0.0,28.63,1.457,93.08110904613498,41.56521495450539
indiana,1982,6,26,26.497,14.593,0.0,25.36,1.916,100.0,55.35219368125323
indiana,1982,6,27,28.788,18.95,3.72541546818184,22.93,2.217,100.0,56.02922688174124
indiana,1982,6,28,25.433,20.363,31.7060338891793,11.08,2.475,100.0,76.14435886980446
indiana,1982,6,29,27.375,18.92,6.13341630397457,19.9,2.326,100.0,63.8216018943948
indiana,1982,6,30,23.63,16.662,0.0,28.86,1.718,90.58262340211165,58.87011959786335
indiana,1982,7,1,23.203,10.482,0.0,29.1,1.215,95.80565554800378,42.71974454703481
indiana,1982,7,2,22.244,14.289,2.51439511765739,12.34,1.526,93.68667650906691,56.86585168052148
indiana,1982,7,3,26.59,20.264,29.3603867291381,12.34,2.349,98.83167350276183,67.49080499971657
indiana,1982,7,4,28.822,18.532,1.4074444770813,25.92,2.323,100.0,58.5927089412042
indiana,1982,7,5,30.717,18.606,0.0,27.77,2.312,100.0,52.299235060813466
indiana,1982,7,6,30.873,22.332,0.0,26.14,2.493,92.40490312217912,55.894208843444005
indiana,1982,7,7,28.262,24.523,1.63736939430237,23.25,2.561,83.17959860189957,66.72784239232686
indiana,1982,7,8,27.354,17.358,0.0,27.67,2.26,100.0,62.08690524380424
indiana,1982,7,9,27.664,14.391,0.0,29.4,1.95,100.0,52.60876043318642
indiana,1982,7,10,27.21,20.569,10.208297542647,14.38,2.394,98.84714267911917,66.3249390465523
indiana,1982,7,11,24.714,20.244,7.19434986888245,21.33,2.278,95.96292419772146,73.14852928396223
indiana,1982,7,12,26.03,15.646,0.0,25.87,1.811,100.0,53.78027436508845
indiana,1982,7,13,27.02,16.246,3.39250266551971,23.48,1.924,100.0,53.90071869396627
indiana,1982,7,14,28.43,18.813,2.83627896658345,24.76,2.117,97.47278656631163,54.62370822627945
indiana,1982,7,15,28.937,18.753,0.0,26.21,2.151,99.41029114524929,53.89468537782615
indiana,1982,7,16,30.79,20.496,0.0,26.22,2.318,96.14082479777143,52.21709489527178
indiana,1982,7,17,30.618,23.482,0.0,24.15,2.635,91.10107022027354,59.94348129892366
indiana,1982,7,18,29.398,23.335,1.54785221297971,19.54,2.686,93.6910625473444,65.53240120932374
indiana,1982,7,19,28.975,21.76,22.8746265172504,10.81,2.73,100.0,68.25180697989776
indiana,1982,7,20,28.819,21.2,1.20005142247237,23.42,2.565,100.0,64.70787403878235
indiana,1982,7,21,28.679,18.952,0.0,26.81,2.158,98.5018545696738,54.883461989549765
indiana,1982,7,22,26.896,20.909,14.7308051586101,6.4,2.314,93.56534549295809,65.30000680623368
indiana,1982,7,23,27.259,17.805,0.0,26.98,2.153,100.0,59.47719675185689
indiana,1982,7,24,28.141,17.67,0.0,27.51,2.03,100.0,53.26582336762323
indiana,1982,7,25,29.692,17.132,0.0,25.89,2.164,100.0,51.91092226799056
indiana,1982,7,26,29.398,18.986,0.0,23.82,2.443,100.0,59.603743914511504
indiana,1982,7,27,29.486,20.645,1.89882516849593,22.45,2.626,100.0,63.744617588303115
indiana,1982,7,28,26.226,20.876,5.04662096500397,24.59,2.346,95.0518841049984,68.86611711911453
indiana,1982,7,29,25.935,15.627,0.0,20.05,1.739,97.94887342828736,51.93299655595631
indiana,1982,7,30,26.503,16.558,0.0,22.4,1.836,97.44633515900657,53.022299205179834
indiana,1982,7,31,25.877,17.727,0.0,22.35,1.931,95.17822970335543,57.8650267586603
indiana,1982,8,1,27.058,16.713,0.0,22.87,1.865,98.0152128649342,52.13152304780863
indiana,1982,8,2,29.258,19.574,0.0,23.65,2.047,89.88613218490828,50.34692369468146
indiana,1982,8,3,31.957,20.134,0.0,24.7,2.419,100.0,50.99895955554251
indiana,1982,8,4,31.786,24.113,7.40377008914805,22.29,2.617,87.11091712494661,55.70956669863089
indiana,1982,8,5,27.942,22.424,17.575740814209,13.13,2.77,100.0,73.52972562126332
indiana,1982,8,6,28.754,20.639,0.0,19.18,2.438,100.0,61.73584909797409
indiana,1982,8,7,27.416,21.4,15.5380964279175,15.63,2.507,98.3611471939806,68.62317537254991
indiana,1982,8,8,27.555,21.092,10.2834284304549,16.01,2.443,97.67724314434066,66.3302075486686
indiana,1982,8,9,26.214,16.513,0.0,21.91,1.951,100.0,57.31158474491161
indiana,1982,8,10,21.289,16.359,0.0,15.6,1.567,84.2290940430548,61.900111944167286
indiana,1982,8,11,21.339,12.144,0.0,21.28,1.488,100.0,58.59961884262045
indiana,1982,8,12,22.294,12.022,0.0,20.75,1.303,92.76663550200469,48.40838845225553
indiana,1982,8,13,24.168,11.892,0.0,25.94,1.367,98.16123623199435,45.352916322464814
indiana,1982,8,14,25.552,13.122,0.0,24.81,1.534,100.0,46.862021629110124
indiana,1982,8,15,27.475,15.698,0.0,24.37,1.698,95.2056585127418,46.318657574514376
indiana,1982,8,16,28.024,17.824,0.0,23.01,1.907,93.42274113272178,50.38021972221414
indiana,1982,8,17,28.008,16.697,0.0,23.31,1.987,100.0,52.54262630844119
indiana,1982,8,18,25.973,13.808,0.0,25.5,1.547,97.98610297822647,46.095465796825145
indiana,1982,8,19,27.911,15.198,0.0,24.36,1.516,87.77177110648529,40.31500461129928
indiana,1982,8,20,27.135,21.108,7.52288103103638,13.1,1.905,76.09189782516965,53.009793980469794
indiana,1982,8,21,24.498,17.181,0.0,20.44,1.657,84.53789554830198,53.89877479166941
indiana,1982,8,22,25.06,14.245,0.0,18.48,1.393,85.76534580527793,43.81720165922551
indiana,1982,8,23,26.028,19.027,3.2217134286725,16.9,1.987,90.27315033265513,59.01382500261683
indiana,1982,8,24,27.788,15.298,4.16919460667486,17.53,2.047,100.0,54.827596338555594
indiana,1982,8,25,22.947,16.083,7.29489922514404,21.23,1.862,100.0,66.48945408257252
indiana,1982,8,26,23.566,13.522,0.0,16.19,1.529,98.66510256794702,52.595997312734994
indiana,1982,8,27,24.579,15.178,0.0,16.97,1.868,100.0,60.468679328894005
indiana,1982,8,28,20.818,9.847,0.0,23.64,1.345,100.0,54.68951428754704
indiana,1982,8,29,24.036,10.579,0.0,22.48,1.181,92.52389845012024,39.493424830258455
indiana,1982,8,30,25.072,18.478,1.94995403285247,12.44,1.811,85.1496198382519,56.924824676386734
indiana,1982,8,31,27.368,18.07,1.03456079949638,16.04,2.312,100.0,63.46344914519374
indiana,1982,9,1,27.701,20.762,3.00459563732147,7.77,2.509,100.0,67.54391830940033
indiana,1982,9,2,27.382,21.16,1.77172720431784,17.88,2.352,93.64724901526174,64.50857750997093
indiana,1982,9,3,22.404,13.66,0.0,22.26,1.258,80.45161426256645,46.42510228261408
indiana,1982,9,4,22.965,10.131,0.0,22.81,1.207,97.43427340496007,43.053392430368504
indiana,1982,9,5,25.332,13.345,0.0,22.88,1.353,88.32118076078945,41.87602806462063
indiana,1982,9,6,23.132,14.424,0.0,10.22,1.594,97.01025894538184,56.286379199605484
indiana,1982,9,7,21.798,17.11,1.90474390979034,8.84,1.752,89.78728950891879,67.08651809373936
indiana,1982,9,8,23.895,12.708,0.0,21.73,1.589,100.0,53.588950622988946
indiana,1982,9,9,26.262,14.938,0.0,15.39,1.648,97.0238711057199,48.27388898884471
indiana,1982,9,10,28.073,16.926,0.0,18.41,1.894,98.2028485671453,49.89427557617124
indiana,1982,9,11,28.25,18.591,0.0,17.81,1.995,93.13959832496083,52.016756102416444
indiana,1982,9,12,28.812,19.533,0.0,17.43,2.238,98.52376835479821,56.481441356453324
indiana,1982,9,13,29.083,20.542,0.0,12.29,2.416,99.9216620378167,60.025873274085555
indiana,1982,9,14,28.676,20.253,2.1242856961976,10.91,2.515,100.0,63.9740024901619
indiana,1982,9,15,26.714,19.336,1.5249729155471,10.89,2.353,100.0,67.11441407543946
indiana,1982,9,16,23.422,15.782,0.0,18.06,1.515,84.48950590272028,52.56856348225738
indiana,1982,9,17,24.754,12.083,0.0,17.64,1.303,92.39440539554069,41.740672042257636
indiana,1982,9,18,22.987,13.078,15.4740978089194,17.17,1.493,99.17431817742813,53.18411221205
indiana,1982,9,19,18.866,10.991,0.0,11.4,1.087,82.85509222138816,49.88319618295099
indiana,1982,9,20,17.978,12.408,0.0,17.96,1.165,80.86086996016414,56.522232660015675
indiana,1982,9,21,14.716,8.56,0.0,13.05,0.958,85.96724573763072,57.21403552107593
indiana,1982,9,22,15.574,9.102,0.0,12.46,0.983,85.0349401286013,55.555651048659115
indiana,1982,9,23,20.182,6.605,0.0,19.44,0.988,100.0,41.78022299040635
indiana,1982,9,24,21.135,13.826,5.49658057997249,9.93,1.35,85.40826590227613,53.834120415834526
indiana,1982,9,25,17.663,12.003,0.0,9.36,1.521,100.0,75.27250848479811
indiana,1982,9,26,18.899,9.983,0.0,11.19,1.391,100.0,63.702566163076725
indiana,1982,9,27,19.733,12.792,1.72141717848717,10.49,1.443,97.66408463856361,62.74152633713971
indiana,1982,9,28,22.511,9.977,0.0,18.05,1.377,100.0,50.487486041722356
indiana,1982,9,29,25.457,13.639,0.0,17.96,1.447,92.66509024999121,44.454149940774215
indiana,1982,9,30,26.511,13.11,0.0,17.82,1.546,100.0,44.626289181580965
indiana,1982,10,1,27.367,14.013,0.0,17.44,1.67,100.0,45.843495149809115
indiana,1982,10,2,26.932,14.572,0.0,15.82,1.754,100.0,49.3925700714347
indiana,1982,10,3,24.657,18.202,0.0,13.17,1.743,83.38315596297274,56.160030520097685
indiana,1982,10,4,24.725,14.212,0.0,14.15,1.566,96.6230715150309,50.25259222457552
indiana,1982,10,5,27.078,16.38,0.0,14.14,1.81,97.16075189789466,50.534833226149
indiana,1982,10,6,28.209,17.719,0.0,11.66,1.896,93.50021557066694,49.553425295525834
indiana,1982,10,7,25.34,13.586,10.2975945901562,14.72,1.77,100.0,54.75635494125091
indiana,1982,10,8,24.557,9.987,0.0,10.91,1.579,100.0,51.180760691544414
indiana,1982,10,9,22.448,18.413,14.5280965016354,2.33,2.094,98.85752014833476,77.07046898288962
indiana,1982,10,10,22.067,12.797,1.1593989256653,16.77,1.645,100.0,61.96445852285457
indiana,1982,10,11,16.52,11.791,0.0,4.84,1.02,73.73398567319373,54.267853956533045
indiana,1982,10,12,15.57,10.648,0.0,9.59,0.926,72.21324900617611,52.347632584960834
indiana,1982,10,13,16.228,7.182,0.0,11.67,0.987,97.29428936555587,53.497784721404116
indiana,1982,10,14,14.13,6.91,0.0,11.63,0.898,90.18927444619166,55.70232126202408
indiana,1982,10,15,17.235,8.881,0.0,11.25,0.912,80.07982261209013,46.370309740048114
indiana,1982,10,16,12.356,6.364,0.0,15.39,0.697,72.68458471506976,48.54336085948327
indiana,1982,10,17,13.297,2.018,0.0,10.84,0.607,85.91029472209303,39.74805589547919
indiana,1982,10,18,19.587,6.32,0.0,14.79,0.718,75.10229635777546,31.502763981881102
indiana,1982,10,19,18.692,11.539,1.51839256272979,8.4,1.036,76.14883999994079,48.06257390074527
indiana,1982,10,20,17.57,5.491,7.16667175282737,7.45,0.928,100.0,46.19578401251349
indiana,1982,10,21,8.359,2.368,0.0,13.23,0.571,78.819186137446,51.942963429828204
indiana,1982,10,22,8.978,3.042,0.0,12.34,0.562,73.94463941800292,49.02493934395704
indiana,1982,10,23,10.454,0.175,0.0,14.25,0.557,90.03867045505199,44.00295587051788
indiana,1982,10,24,12.894,-0.059,0.0,14.54,0.569,93.55747581809698,38.25423172982725
indiana,1982,10,25,14.647,-0.192,0.0,14.34,0.648,100.0,38.87283458892251
indiana,1982,10,26,16.905,1.424,0.0,13.82,0.68,100.0,35.30460624163501
indiana,1982,10,27,17.763,3.743,0.0,13.35,0.669,83.76456560199897,32.90004188003404
indiana,1982,10,28,20.548,10.048,0.0,12.26,0.748,60.71832965328218,30.92457173731537
indiana,1982,10,29,16.902,10.829,3.26118469229186,11.24,0.925,71.27076953751533,48.03378625173053
indiana,1982,10,30,16.802,7.705,0.0,8.05,1.072,100.0,56.02157194569319
indiana,1982,10,31,17.811,13.418,8.15782248963615,1.33,1.672,100.0,81.97731390250314
indiana,1982,11,1,20.898,16.989,1.17992758742957,3.69,1.798,92.85372390765097,72.75033827100454
indiana,1982,11,2,19.279,15.453,28.3057258420172,2.81,1.782,100.0,79.6982567990138
indiana,1982,11,3,14.354,6.612,1.26158126113296,6.02,1.118,100.0,68.3498989447866
indiana,1982,11,4,5.794,-1.516,0.0,8.04,0.406,74.27639466079894,44.04155668124555
indiana,1982,11,5,2.814,-2.367,0.0,6.25,0.339,66.04918206891104,45.33167916818141
indiana,1982,11,6,6.736,-0.26,0.0,9.93,0.402,67.07393347680849,40.86025325139137
indiana,1982,11,7,13.73,2.598,0.0,8.74,0.515,69.93318433616983,32.78564507667175
indiana,1982,11,8,15.997,10.158,0.0,6.33,0.76,61.23972481183756,41.80559947315838
indiana,1982,11,9,17.462,9.418,0.0,9.14,0.881,74.60504733711234,44.15609265936994
indiana,1982,11,10,18.443,7.477,0.0,9.92,0.909,87.81333256290812,42.83319299030042
indiana,1982,11,11,16.476,13.656,7.01809378642793,2.44,1.253,80.1527140479309,66.8512165207942
indiana,1982,11,12,17.133,3.516,10.0702226160934,6.49,0.964,100.0,49.33162135202999
indiana,1982,11,13,2.267,-6.391,0.0,11.63,0.286,75.51898310692168,39.76424083601838
indiana,1982,11,14,2.672,-3.762,0.0,6.76,0.345,74.60016756493086,46.60230151192068
indiana,1982,11,15,1.652,-6.699,0.0,11.29,0.306,82.73827243661566,44.459967746014264
indiana,1982,11,16,6.147,-3.042,0.0,8.83,0.365,74.7807652003549,38.63787732767796
indiana,1982,11,17,11.22,-3.022,0.0,10.79,0.581,100.0,43.61747987861345
indiana,1982,11,18,14.216,4.828,0.0,6.65,0.947,100.0,58.415287631951976
indiana,1982,11,19,15.308,9.844,0.0,2.63,1.214,99.90249912780253,69.79187835798002
indiana,1982,11,20,16.614,13.65,14.5281732081344,1.59,1.531,97.97424356521785,80.96955562130913
indiana,1982,11,21,16.155,8.46,11.5620791912079,3.54,1.386,100.0,75.47512250115254
indiana,1982,11,22,11.489,4.802,0.0,3.05,0.998,100.0,73.59893576963422
indiana,1982,11,23,10.552,3.777,10.2240025996707,0.98,1.178,100.0,92.45523244634599
indiana,1982,11,24,3.201,-6.399,0.0,10.43,0.393,100.0,51.128978466297085
indiana,1982,11,25,0.716,-6.365,0.0,5.98,0.293,77.21291092619227,45.541390244547436
indiana,1982,11,26,2.455,-0.586,10.2886140345504,1.86,0.482,82.35981772960673,66.12232898892131
indiana,1982,11,27,3.666,-1.755,0.0,7.46,0.523,97.38356790258342,65.84084313538476
indiana,1982,11,28,12.644,0.056,17.0768052331027,1.84,0.805,100.0,55.01465883433221
indiana,1982,11,29,9.328,3.851,1.58031057071639,4.53,0.822,100.0,70.03201971365309
indiana,1982,11,30,16.175,3.968,0.0,7.02,0.957,100.0,52.04733047386782
indiana,1982,12,1,16.414,10.404,0.0,3.02,1.37,100.0,73.38252549330034
indiana,1982,12,2,21.329,14.796,0.0,6.14,1.785,100.0,70.33899435479077
indiana,1982,12,3,19.666,17.146,33.5339909715344,0.92,1.8,92.0372143132887,78.58989351301044
indiana,1982,12,4,16.898,10.595,17.3906087875366,1.77,1.485,100.0,77.13326534980084
indiana,1982,12,5,16.466,10.626,18.7107950447967,4.09,1.478,100.0,78.90582182207619
indiana,1982,12,6,11.266,3.744,1.02542489770485,8.13,0.685,85.76185414393687,51.268388054633974
indiana,1982,12,7,7.987,-1.194,0.0,8.09,0.531,94.86908594618636,49.54192985740185
indiana,1982,12,8,7.182,-2.027,0.0,8.26,0.586,100.0,57.76540381784775
indiana,1982,12,9,2.043,-6.479,0.0,7.26,0.375,99.69192239375724,52.97987988334668
indiana,1982,12,10,0.673,-3.8,10.7287392019657,2.09,0.409,88.69196525813034,63.769518644734205
indiana,1982,12,11,0.457,-4.219,0.0,6.94,0.469,100.0,74.27750791150035
indiana,1982,12,12,-5.305,-10.441,0.0,9.16,0.235,85.18486329630255,57.105304369618224
indiana,1982,12,13,-0.676,-15.596,0.0,9.01,0.21,100.0,36.119973533809535
indiana,1982,12,14,5.929,-2.516,0.0,6.38,0.406,79.9837198888414,43.63138406772641
indiana,1982,12,15,7.125,4.96,7.4492603539511,0.89,0.904,100.0,89.46152800374773
indiana,1982,12,16,4.111,0.403,2.44285464276572,3.58,0.598,95.07936174510876,72.95914831229166
indiana,1982,12,17,2.081,-2.002,0.0,6.47,0.427,80.9736664592318,60.162673437608845
indiana,1982,12,18,7.072,-0.614,0.0,6.17,0.473,80.98768009867975,46.9794881006781
indiana,1982,12,19,5.839,1.288,0.0,5.21,0.72,100.0,77.85994012648551
indiana,1982,12,20,0.908,-1.002,0.0,3.92,0.456,80.32856397581212,69.89986564266995
indiana,1982,12,21,1.778,-5.375,0.0,8.07,0.383,93.5670355471368,55.146885974857135
indiana,1982,12,22,7.273,-2.699,0.0,2.13,0.491,98.05512981752534,48.09976926821906
indiana,1982,12,23,13.644,7.486,3.7497341627386,1.15,1.156,100.0,74.00552389307484
indiana,1982,12,24,15.242,10.518,4.92826179197436,2.55,1.207,94.94643936689239,69.68428136806433
indiana,1982,12,25,17.158,13.509,23.239410080123,3.44,1.544,99.71745364791101,78.88753493373574
indiana,1982,12,26,12.67,1.299,0.0,5.34,0.774,100.0,52.80594844957183
indiana,1982,12,27,12.236,5.564,6.82274401187399,1.2,1.047,100.0,73.49741374723203
indiana,1982,12,28,15.824,0.581,7.18517005435615,3.73,1.025,100.0,57.0094846496026
indiana,1982,12,29,0.137,-5.672,0.0,6.73,0.307,76.71890688467236,49.76359306905337
indiana,1982,12,30,-1.073,-6.858,0.0,8.62,0.263,71.9889977413663,46.571983573909336
indiana,1982,12,31,2.108,-5.031,0.0,7.83,0.341,81.15454216578043,47.95292660085444
indiana,1983,1,1,5.683,-3.342,0.0,8.91,0.407,85.27736846644434,44.491357830622405
indiana,1983,1,2,1.393,-3.978,0.0,5.22,0.457,100.0,67.64660556564328
indiana,1983,1,3,-0.412,-7.114,0.0,9.36,0.333,92.97029937117954,56.181044116359075
indiana,1983,1,4,4.082,-6.158,0.0,9.37,0.338,87.66717000677306,41.321970227051516
indiana,1983,1,5,3.11,-1.478,0.0,4.52,0.476,86.83911366384312,62.32793416992021
indiana,1983,1,6,6.445,-1.514,0.0,4.49,0.563,100.0,58.38356102249718
indiana,1983,1,7,6.171,-0.104,0.0,7.24,0.546,90.0704122540545,57.70219999189958
indiana,1983,1,8,2.704,-3.594,0.0,7.64,0.427,91.17382000017456,57.54760598356086
indiana,1983,1,9,6.297,-3.845,0.0,7.44,0.498,100.0,52.173251774642964
indiana,1983,1,10,8.141,4.328,3.19202394274498,5.86,0.883,100.0,81.52416440685255
indiana,1983,1,11,3.89,-0.442,1.37481093406677,4.9,0.534,90.28975027980309,66.17214562366762
indiana,1983,1,12,0.112,-6.889,0.0,6.81,0.313,85.88035865676177,50.828469255064576
indiana,1983,1,13,3.931,-6.06,0.0,9.79,0.341,87.78318896002928,42.13414073850411
indiana,1983,1,14,5.007,-2.271,0.0,5.26,0.519,100.0,59.46806737537284
indiana,1983,1,15,0.174,-4.682,2.31942280055364,8.4,0.386,89.46419700050248,62.40117151433881
indiana,1983,1,16,-1.904,-8.696,0.0,7.94,0.255,80.52822091391057,48.00727263904522
indiana,1983,1,17,-2.825,-8.143,1.32157923553677,6.4,0.296,89.5182426682119,59.6701774940678
indiana,1983,1,18,-4.662,-12.099,0.0,9.08,0.205,84.88073818597402,47.441459902221574
indiana,1983,1,19,-5.032,-10.274,0.0,10.42,0.164,58.66341051460934,39.0333020188831
indiana,1983,1,20,-1.518,-8.584,0.0,7.17,0.179,56.03358842273327,32.75230291198027
indiana,1983,1,21,-0.106,-4.469,3.90284061421653,3.22,0.277,63.17455430133284,45.70172010786914
indiana,1983,1,22,3.69,-1.082,6.94969629591924,2.49,0.632,100.0,79.42828610910041
indiana,1983,1,23,2.654,-0.774,3.61783209427813,4.14,0.61,100.0,82.50389811657978
indiana,1983,1,24,2.501,-0.828,0.0,4.19,0.57,99.13746165012991,77.93848289453632
indiana,1983,1,25,0.957,-2.869,0.0,5.73,0.478,96.67589229161405,73.01343283748436
indiana,1983,1,26,-1.023,-3.607,2.22361062873233,5.88,0.41,87.62938788297042,72.33666097611653
indiana,1983,1,27,-1.371,-7.521,0.0,8.19,0.369,100.0,66.79007157725165
indiana,1983,1,28,3.704,-5.371,0.0,10.57,0.392,95.73655831927066,49.21700234694211
indiana,1983,1,29,6.492,-1.622,0.0,5.75,0.565,100.0,58.40135331859134
indiana,1983,1,30,3.812,-0.699,4.6006441116333,4.49,0.658,100.0,81.98739066079276
indiana,1983,1,31,-0.097,-4.366,0.0,9.68,0.426,96.40328910575637,70.23889532390443
indiana,1983,2,1,3.015,-4.737,2.60189175605774,4.52,0.452,100.0,59.58553223361202
indiana,1983,2,2,7.9,2.537,18.1180536746979,3.82,0.891,100.0,83.62394218199113
indiana,1983,2,3,4.158,-5.538,2.89898679598011,7.02,0.422,100.0,51.31637273055187
indiana,1983,2,4,-4.931,-10.608,0.0,12.72,0.223,81.91794388693219,52.6702843670724
indiana,1983,2,5,-0.008,-10.758,0.0,9.31,0.236,87.73739083183621,38.66035490511431
indiana,1983,2,6,-0.628,-3.847,2.84356474867309,3.16,0.391,85.08877959966323,67.01613758092819
indiana,1983,2,7,-1.746,-6.985,0.0,9.35,0.387,100.0,72.01222907904408
indiana,1983,2,8,3.872,-9.318,0.0,13.46,0.296,98.16143544432096,36.72623668326829
indiana,1983,2,9,3.982,-0.89,1.08690857882721,6.04,0.448,78.27351412958971,55.156699724961115
indiana,1983,2,10,3.326,-1.927,0.0,8.21,0.479,90.33191145139814,61.76830882003281
indiana,1983,2,11,2.143,-4.75,0.0,12.91,0.379,88.2954797243131,53.163463749875405
indiana,1983,2,12,2.394,-7.286,0.0,14.17,0.326,92.23579252732003,44.916707112772784
indiana,1983,2,13,5.601,-5.215,0.0,14.18,0.382,92.19278240808698,41.996914105138764
indiana,1983,2,14,10.06,-4.02,0.0,14.05,0.464,100.0,37.63458437675701
indiana,1983,2,15,10.129,-2.25,0.0,9.82,0.594,100.0,47.95667551652778
indiana,1983,2,16,7.795,-0.981,0.0,5.84,0.604,100.0,57.09518730976302
